person,personLabel,birthDate,birthPlaceLabel,deathDate,genderLabel,occupationLabel,educationLabel,biography,source
,Дејан Марковски,1947-03-18,Долно Дупени,,машки,музички продуцент,Филозофски факултет - Белград,"Дејан Марковски е музички продуцент. Роден е на 1947-03-18 во Долно Дупени, образование: Филозофски факултет - Белград.",synthetic
,Елена Иванов,1947-11-25,Чачак,,женски,филолог,Универзитет во Љубљана,"Родена на 1947-11-25 во Чачак, Елена Иванов работи како филолог. Образованието го стекнала на Универзитет во Љубљана.",synthetic
,Иван Димитров,1941-09-12,Валандово,,машки,Q15962340,Q4813491,"Роден на 1941-09-12 во Валандово, Иван Димитров работи како Q15962340. Образованието го стекнал на Q4813491.",synthetic
,Марија Димитров,1975-10-12,Вратница,,женски,музички продуцент,Q492318,Марија Димитров е родена на 1975-10-12 во Вратница. По професија е музички продуцент. Образованието го стекнала на Q492318.,synthetic
,Дејан Марковски,1931-03-21,Градско,,машки,музичар,Централноевропски универзитет,"Дејан Марковски, роден во Градско на 1931-03-21, е музичар. Образованието го завршил на Централноевропски универзитет.",synthetic
,Марија Иванов,1945-09-27,Сараево,,женски,уметник,Q1198571,Марија Иванов е уметник со образование од Q1198571. Родена е на 1945-09-27 во Сараево.,synthetic
,Софија Петровски,1969-05-17,Зајас,,женски,театарски глумец,Филозофски факултет - Белград,"Софија Петровски е театарски глумец. Родена е на 1969-05-17 во Зајас, образование: Филозофски факултет - Белград.",synthetic
,Софија Александров,1978-01-10,Гевгелија,,женски,претприемач,Q6645619,"Родена на 1978-01-10 во Гевгелија, Софија Александров работи како претприемач. Образованието го стекнала на Q6645619.",synthetic
,Елена Димитров,1975-01-01,Клуж-Напока,,женски,филмски критичар,Q1630703,"Елена Димитров, родена во Клуж-Напока на 1975-01-01, е филмски критичар. Образованието го завршила на Q1630703.",synthetic
,Софија Димитров,1948-09-05,Радовиш,,женски,театролог,Q1126523,"Родена на 1948-09-05 во Радовиш, Софија Димитров работи како театролог. Образованието го стекнала на Q1126523.",synthetic
,Елена Петровски,1941-09-12,Слоештица,,женски,кинорежисер,Белградски универзитет,"Елена Петровски е кинорежисер. Родена е на 1941-09-12 во Слоештица, образование: Белградски универзитет.",synthetic
,Ана Марковски,1947-04-23,Велестово,,женски,свештенослужител,Карлов универзитет,"Ана Марковски е свештенослужител. Родена е на 1947-04-23 во Велестово, образование: Карлов универзитет.",synthetic
,Елена Александров,1951-12-11,Острилци,,женски,текстописец,Универзитет „Св. Кирил и Методиј“,Елена Александров е родена на 1951-12-11 во Острилци. По професија е текстописец. Образованието го стекнала на Универзитет „Св. Кирил и Методиј“.,synthetic
,Александар Марковски,1935-06-18,Гевгелија,,машки,театарски режисер,Q200601,Александар Марковски е театарски режисер со образование од Q200601. Роден е на 1935-06-18 во Гевгелија.,synthetic
,Софија Марковски,1972-07-27,Кавадарци,,женски,кошаркар,Универзитет „Аристотел“ – Солун,"Софија Марковски е кошаркар. Родена е на 1972-07-27 во Кавадарци, образование: Универзитет „Аристотел“ – Солун.",synthetic
,Елена Александров,1911-07-02,Ресен,,женски,универзитетски професор,Q1630703,"Родена на 1911-07-02 во Ресен, Елена Александров работи како универзитетски професор. Образованието го стекнала на Q1630703.",synthetic
,Марија Петровски,1928-01-28,Псача,,женски,коњаник,Q1024426,Марија Петровски е родена на 1928-01-28 во Псача. По професија е коњаник. Образованието го стекнала на Q1024426.,synthetic
,Ана Иванов,1948-01-01,Кичево,,женски,автор,Q4315120,Ана Иванов е родена на 1948-01-01 во Кичево. По професија е автор. Образованието го стекнала на Q4315120.,synthetic
,Марко Александров,1970-06-30,Валандово,,машки,пејач,Q4722573,Марко Александров е пејач со образование од Q4722573. Роден е на 1970-06-30 во Валандово.,synthetic
,Горан Димитров,1971-08-11,Дојран,,машки,сликар,Универзитет за уметности,Горан Димитров е сликар со образование од Универзитет за уметности. Роден е на 1971-08-11 во Дојран.,synthetic
,Ана Петровски,1969-03-31,Крагуевац,,женски,јазичар,Универзитет „Св. Кирил и Методиј“,"Родена на 1969-03-31 во Крагуевац, Ана Петровски работи како јазичар. Образованието го стекнала на Универзитет „Св. Кирил и Методиј“.",synthetic
,Јелена Марковски,1939-02-09,Крагуевац,,женски,стопанственик,Букурешки универзитет,"Родена на 1939-02-09 во Крагуевац, Јелена Марковски работи како стопанственик. Образованието го стекнала на Букурешки универзитет.",synthetic
,Горан Петровски,1956-01-01,Велес,,машки,анатом,Централноевропски универзитет,Горан Петровски е анатом со образование од Централноевропски универзитет. Роден е на 1956-01-01 во Велес.,synthetic
,Марија Александров,1952-08-07,Струмица,,женски,книжевен научник,Q1109135,Марија Александров е родена на 1952-08-07 во Струмица. По професија е книжевен научник. Образованието го стекнала на Q1109135.,synthetic
,Дејан Александров,1928-06-01,Гевгелија,,машки,автор,Q2618673,"Роден на 1928-06-01 во Гевгелија, Дејан Александров работи како автор. Образованието го стекнал на Q2618673.",synthetic
,Александар Петровски,1986-11-15,Ресен,,машки,глумец,Q2618673,"Александар Петровски, роден во Ресен на 1986-11-15, е глумец. Образованието го завршил на Q2618673.",synthetic
,Елена Иванов,1951-10-16,Лазарополе,,женски,филолог,Еврејски универзитет во Ерусалим,"Родена на 1951-10-16 во Лазарополе, Елена Иванов работи како филолог. Образованието го стекнала на Еврејски универзитет во Ерусалим.",synthetic
,Горан Александров,1972-07-27,Q2978324,,машки,офицер,Универзитет „Св. Климент Охридски“ - Битола,Горан Александров е офицер со образование од Универзитет „Св. Климент Охридски“ - Битола. Роден е на 1972-07-27 во Q2978324.,synthetic
,Александар Марковски,1935-11-30,Истанбул,,машки,службено лице,Q4059226,"Александар Марковски, роден во Истанбул на 1935-11-30, е службено лице. Образованието го завршил на Q4059226.",synthetic
,Марко Петровски,1960-05-02,Крагуевац,,машки,поет,Q4813491,"Марко Петровски, роден во Крагуевац на 1960-05-02, е поет. Образованието го завршил на Q4813491.",synthetic
,Александар Петровски,1952-08-26,Косовска Митровица,,машки,научно-документарен писател,Универзитет за уметности,Александар Петровски е роден на 1952-08-26 во Косовска Митровица. По професија е научно-документарен писател. Образованието го стекнал на Универзитет за уметности.,synthetic
,Горан Александров,1947-04-27,Миокази,,машки,театарски глумец,Q1126523,"Горан Александров е театарски глумец. Роден е на 1947-04-27 во Миокази, образование: Q1126523.",synthetic
,Дејан Димитров,1971-08-11,Гајре,,машки,книжевен критичар,Q309331,Дејан Димитров е книжевен критичар со образование од Q309331. Роден е на 1971-08-11 во Гајре.,synthetic
,Марија Марковски,1939-02-09,Крушево,,женски,Q26132815,Факултет за драмски уметности - Скопје,"Марија Марковски, родена во Крушево на 1939-02-09, е Q26132815. Образованието го завршила на Факултет за драмски уметности - Скопје.",synthetic
,Марко Марковски,1952-08-07,Q4284566,,машки,службено лице,Q4315120,Марко Марковски е роден на 1952-08-07 во Q4284566. По професија е службено лице. Образованието го стекнал на Q4315120.,synthetic
,Иван Иванов,1952-08-07,Негрево,,машки,Q11499929,Q1024426,"Иван Иванов, роден во Негрево на 1952-08-07, е Q11499929. Образованието го завршил на Q1024426.",synthetic
,Марија Марковски,1961-09-27,Острилци,,женски,романописец,Q1073441,Марија Марковски е романописец со образование од Q1073441. Родена е на 1961-09-27 во Острилци.,synthetic
,Иван Иванов,1969-03-31,Q79750,,машки,архитект,Приштински универзитет,"Иван Иванов е архитект. Роден е на 1969-03-31 во Q79750, образование: Приштински универзитет.",synthetic
,Горан Марковски,1874-02-15,Гостивар,,машки,пејач,Q1346135,"Горан Марковски, роден во Гостивар на 1874-02-15, е пејач. Образованието го завршил на Q1346135.",synthetic
,Иван Марковски,1935-11-30,Негрево,,машки,пејач,Q4864983,"Иван Марковски, роден во Негрево на 1935-11-30, е пејач. Образованието го завршил на Q4864983.",synthetic
,Елена Димитров,1874-02-15,Клуж-Напока,,женски,адвокат,Загрепски универзитет,"Родена на 1874-02-15 во Клуж-Напока, Елена Димитров работи како адвокат. Образованието го стекнала на Загрепски универзитет.",synthetic
,Марко Димитров,1977-10-24,Q4284566,,машки,офицер,Универзитет „Св. Кирил и Методиј“,"Марко Димитров е офицер. Роден е на 1977-10-24 во Q4284566, образование: Универзитет „Св. Кирил и Методиј“.",synthetic
,Горан Александров,1971-08-11,Q4284566,,машки,политички комесар,Q1024426,"Горан Александров, роден во Q4284566 на 1971-08-11, е политички комесар. Образованието го завршил на Q1024426.",synthetic
,Марија Александров,1936-03-11,Вевчани,,женски,писател за деца,Q1024426,Марија Александров е писател за деца со образование од Q1024426. Родена е на 1936-03-11 во Вевчани.,synthetic
,Дејан Петровски,1946-07-27,Скопје,,машки,православен свештеник,Правен факултет при Белградскиот универзитет,"Роден на 1946-07-27 во Скопје, Дејан Петровски работи како православен свештеник. Образованието го стекнал на Правен факултет при Белградскиот универзитет.",synthetic
,Иван Иванов,1960-05-02,Тетово,,машки,претприемач,Q6054382,Иван Иванов е роден на 1960-05-02 во Тетово. По професија е претприемач. Образованието го стекнал на Q6054382.,synthetic
,Александар Петровски,1937-10-22,Велестово,,машки,дипломат,Q1630703,Александар Петровски е дипломат со образование од Q1630703. Роден е на 1937-10-22 во Велестово.,synthetic
,Дејан Марковски,1935-11-30,Q79750,,машки,архитект,Белградски универзитет,"Дејан Марковски, роден во Q79750 на 1935-11-30, е архитект. Образованието го завршил на Белградски универзитет.",synthetic
,Горан Иванов,1927-10-02,Призрен,,машки,универзитетски професор,основно училиште,Горан Иванов е роден на 1927-10-02 во Призрен. По професија е универзитетски професор. Образованието го стекнал на основно училиште.,synthetic
,Марија Димитров,1936-05-30,Кавадарци,,женски,амбасадор,Универзитет за уметности,"Марија Димитров е амбасадор. Родена е на 1936-05-30 во Кавадарци, образование: Универзитет за уметности.",synthetic
,Софија Димитров,1958-05-17,Истанбул,,женски,театарски критичар,Филозофски факултет - Скопје,"Софија Димитров, родена во Истанбул на 1958-05-17, е театарски критичар. Образованието го завршила на Филозофски факултет - Скопје.",synthetic
,Александар Иванов,1922-03-30,Гостивар,,машки,преведувач,Универзитет во Љубљана,"Роден на 1922-03-30 во Гостивар, Александар Иванов работи како преведувач. Образованието го стекнал на Универзитет во Љубљана.",synthetic
,Дејан Димитров,1931-06-03,Крушево,,машки,романописец,Филозофски факултет - Скопје,"Дејан Димитров, роден во Крушево на 1931-06-03, е романописец. Образованието го завршил на Филозофски факултет - Скопје.",synthetic
,Елена Петровски,1939-02-09,Нешвил,,женски,новинар,Q4864983,"Родена на 1939-02-09 во Нешвил, Елена Петровски работи како новинар. Образованието го стекнала на Q4864983.",synthetic
,Марко Марковски,1940-05-24,Псача,,машки,биохемичар,Q4722573,Марко Марковски е роден на 1940-05-24 во Псача. По професија е биохемичар. Образованието го стекнал на Q4722573.,synthetic
,Дејан Александров,1958-05-09,Акрон,,машки,архитект,Q14701409,"Дејан Александров, роден во Акрон на 1958-05-09, е архитект. Образованието го завршил на Q14701409.",synthetic
,Марија Петровски,1977-10-24,Акрон,,женски,театарски глумец,Q4864983,Марија Петровски е театарски глумец со образование од Q4864983. Родена е на 1977-10-24 во Акрон.,synthetic
,Горан Петровски,1953-02-24,Демир Хисар,,машки,богослов,Q4864983,"Горан Петровски, роден во Демир Хисар на 1953-02-24, е богослов. Образованието го завршил на Q4864983.",synthetic
,Горан Петровски,1947-05-02,Слоештица,,машки,наставник,Приштински универзитет,"Горан Петровски е наставник. Роден е на 1947-05-02 во Слоештица, образование: Приштински универзитет.",synthetic
,Софија Марковски,1917-05-03,Пирава,,женски,лекар,Q3542768,Софија Марковски е родена на 1917-05-03 во Пирава. По професија е лекар. Образованието го стекнала на Q3542768.,synthetic
,Елена Иванов,1954-02-17,Велес,,женски,текстописец,Филозофски факултет - Скопје,"Елена Иванов е текстописец. Родена е на 1954-02-17 во Велес, образование: Филозофски факултет - Скопје.",synthetic
,Ана Марковски,1963-07-15,Штип,,женски,банкар,основно училиште,"Родена на 1963-07-15 во Штип, Ана Марковски работи како банкар. Образованието го стекнала на основно училиште.",synthetic
,Александар Александров,1978-09-18,Пирава,,машки,пијанист,Приштински универзитет,Александар Александров е пијанист со образование од Приштински универзитет. Роден е на 1978-09-18 во Пирава.,synthetic
,Горан Марковски,1911-07-02,Прилеп,,машки,Q15976341,Q3542768,"Роден на 1911-07-02 во Прилеп, Горан Марковски работи како Q15976341. Образованието го стекнал на Q3542768.",synthetic
,Марко Димитров,1937-01-01,Брод (село),,машки,православен свештеник,Универзитет во Љубљана,"Марко Димитров, роден во Брод (село) на 1937-01-01, е православен свештеник. Образованието го завршил на Универзитет во Љубљана.",synthetic
,Софија Александров,1946-01-01,Ново Село,,женски,универзитетски професор,Q7592124,Софија Александров е универзитетски професор со образование од Q7592124. Родена е на 1946-01-01 во Ново Село.,synthetic
,Дејан Иванов,1963-07-15,Ресен,,машки,глумец,Q4722573,"Роден на 1963-07-15 во Ресен, Дејан Иванов работи како глумец. Образованието го стекнал на Q4722573.",synthetic
,Јелена Марковски,1961-04-01,Слоештица,,женски,филмски критичар,Q14701409,"Јелена Марковски, родена во Слоештица на 1961-04-01, е филмски критичар. Образованието го завршила на Q14701409.",synthetic
,Дејан Марковски,1945-05-12,Ниш,,машки,банкар,Q3542768,"Дејан Марковски е банкар. Роден е на 1945-05-12 во Ниш, образование: Q3542768.",synthetic
,Дејан Марковски,1963-07-15,Крагуевац,,машки,политиколог,Q309331,"Дејан Марковски, роден во Крагуевац на 1963-07-15, е политиколог. Образованието го завршил на Q309331.",synthetic
,Елена Петровски,1969-03-31,Призрен,,женски,автор,Q14701409,"Елена Петровски е автор. Родена е на 1969-03-31 во Призрен, образование: Q14701409.",synthetic
,Марија Александров,1936-05-30,Брод (село),,женски,амбасадор,Q1024426,Марија Александров е родена на 1936-05-30 во Брод (село). По професија е амбасадор. Образованието го стекнала на Q1024426.,synthetic
,Александар Александров,1918-06-19,Крушево,,машки,лекар,Карлов универзитет,Александар Александров е лекар со образование од Карлов универзитет. Роден е на 1918-06-19 во Крушево.,synthetic
,Ана Иванов,1953-01-01,Струмица,,женски,анатом,Универзитет за уметности,"Родена на 1953-01-01 во Струмица, Ана Иванов работи како анатом. Образованието го стекнала на Универзитет за уметности.",synthetic
,Марија Марковски,1959-07-16,Кратово,,женски,театарски глумец,Q6645619,"Родена на 1959-07-16 во Кратово, Марија Марковски работи како театарски глумец. Образованието го стекнала на Q6645619.",synthetic
,Јелена Иванов,1930-07-29,Клуж-Напока,,женски,Q4018482,Филозофски факултет - Белград,"Јелена Иванов, родена во Клуж-Напока на 1930-07-29, е Q4018482. Образованието го завршила на Филозофски факултет - Белград.",synthetic
,Горан Александров,1936-05-30,Валандово,,машки,телевизиски глумец,Q7592124,"Роден на 1936-05-30 во Валандово, Горан Александров работи како телевизиски глумец. Образованието го стекнал на Q7592124.",synthetic
,Ана Петровски,1972-01-01,Сараево,,женски,политиколог,Универзитет во Љубљана,"Родена на 1972-01-01 во Сараево, Ана Петровски работи како политиколог. Образованието го стекнала на Универзитет во Љубљана.",synthetic
,Јелена Иванов,1977-10-24,Демир Хисар,,женски,пејач,Q2618673,Јелена Иванов е пејач со образование од Q2618673. Родена е на 1977-10-24 во Демир Хисар.,synthetic
,Иван Димитров,1961-01-01,Псача,,машки,музички продуцент,Белградски универзитет,Иван Димитров е роден на 1961-01-01 во Псача. По професија е музички продуцент. Образованието го стекнал на Белградски универзитет.,synthetic
,Елена Александров,1921-12-19,Гајре,,женски,писател за деца,Q1024426,Елена Александров е родена на 1921-12-19 во Гајре. По професија е писател за деца. Образованието го стекнала на Q1024426.,synthetic
,Ана Иванов,1947-04-23,Градско,,женски,богослов,Јејл,"Родена на 1947-04-23 во Градско, Ана Иванов работи како богослов. Образованието го стекнала на Јејл.",synthetic
,Елена Иванов,1935-06-18,Волковија (Ростушко),,женски,вајар,Q1198571,"Елена Иванов е вајар. Родена е на 1935-06-18 во Волковија (Ростушко), образование: Q1198571.",synthetic
,Горан Александров,1929-03-13,Косовска Митровица,,машки,телевизиски глумец,Q14701409,"Роден на 1929-03-13 во Косовска Митровица, Горан Александров работи како телевизиски глумец. Образованието го стекнал на Q14701409.",synthetic
,Марија Петровски,1958-05-17,Охрид,,женски,филмски критичар,СУ „Јосип Броз Тито“ - Скопје,Марија Петровски е филмски критичар со образование од СУ „Јосип Броз Тито“ - Скопје. Родена е на 1958-05-17 во Охрид.,synthetic
,Софија Петровски,1947-01-01,Вратница,,женски,астроном,Q200601,Софија Петровски е астроном со образование од Q200601. Родена е на 1947-01-01 во Вратница.,synthetic
,Горан Александров,1936-05-30,Крушево,,машки,историчар,СУ „Јосип Броз Тито“ - Скопје,Горан Александров е историчар со образование од СУ „Јосип Броз Тито“ - Скопје. Роден е на 1936-05-30 во Крушево.,synthetic
,Горан Димитров,1935-11-30,Q2978324,,машки,свештенослужител,Правен факултет при Белградскиот универзитет,"Горан Димитров е свештенослужител. Роден е на 1935-11-30 во Q2978324, образование: Правен факултет при Белградскиот универзитет.",synthetic
,Јелена Иванов,1912-05-20,Ниш,,женски,Q15976341,Q1024426,"Јелена Иванов е Q15976341. Родена е на 1912-05-20 во Ниш, образование: Q1024426.",synthetic
,Елена Марковски,1956-01-01,Дојран,,женски,композитор,Универзитет „Аристотел“ – Солун,"Елена Марковски е композитор. Родена е на 1956-01-01 во Дојран, образование: Универзитет „Аристотел“ – Солун.",synthetic
,Елена Александров,1972-06-10,Акрон,,женски,стопанственик,Q6645619,"Елена Александров е стопанственик. Родена е на 1972-06-10 во Акрон, образование: Q6645619.",synthetic
,Јелена Иванов,1973-07-10,Истанбул,,женски,политиколог,Филозофски факултет - Белград,"Јелена Иванов е политиколог. Родена е на 1973-07-10 во Истанбул, образование: Филозофски факултет - Белград.",synthetic
,Јелена Александров,1963-07-15,Кавадарци,,женски,амбасадор,Q492318,"Јелена Александров е амбасадор. Родена е на 1963-07-15 во Кавадарци, образование: Q492318.",synthetic
,Марко Димитров,1984-12-10,Штип,,машки,филмски глумец,Q309331,"Марко Димитров е филмски глумец. Роден е на 1984-12-10 во Штип, образование: Q309331.",synthetic
,Горан Марковски,1975-01-01,Кичево,,машки,театарски критичар,Букурешки универзитет,"Роден на 1975-01-01 во Кичево, Горан Марковски работи како театарски критичар. Образованието го стекнал на Букурешки универзитет.",synthetic
,Марко Александров,1928-01-28,Штип,,машки,универзитетски професор,Букурешки универзитет,Марко Александров е универзитетски професор со образование од Букурешки универзитет. Роден е на 1928-01-28 во Штип.,synthetic
,Ана Иванов,1977-10-24,Гарниково,,женски,универзитетски професор,Букурешки универзитет,Ана Иванов е универзитетски професор со образование од Букурешки универзитет. Родена е на 1977-10-24 во Гарниково.,synthetic
,Дејан Марковски,1948-09-16,Цакони,,машки,политиколог,Q1024426,Дејан Марковски е политиколог со образование од Q1024426. Роден е на 1948-09-16 во Цакони.,synthetic
,Горан Петровски,1934-10-17,Волковија (Ростушко),,машки,театролог,Универзитет во Љубљана,Горан Петровски е роден на 1934-10-17 во Волковија (Ростушко). По професија е театролог. Образованието го стекнал на Универзитет во Љубљана.,synthetic
,Марија Димитров,1947-11-25,Лазарополе,,женски,офицер,Q492318,"Родена на 1947-11-25 во Лазарополе, Марија Димитров работи како офицер. Образованието го стекнала на Q492318.",synthetic
,Александар Димитров,1929-03-13,Радовиш,,машки,прозаист,Факултет за драмски уметности - Скопје,Александар Димитров е прозаист со образование од Факултет за драмски уметности - Скопје. Роден е на 1929-03-13 во Радовиш.,synthetic
,Марија Александров,1874-02-15,Q79750,,женски,филмски глумец,Q200601,"Марија Александров, родена во Q79750 на 1874-02-15, е филмски глумец. Образованието го завршила на Q200601.",synthetic
,Дејан Петровски,1945-09-27,Вевчани,,машки,книжевен научник,Букурешки универзитет,Дејан Петровски е роден на 1945-09-27 во Вевчани. По професија е книжевен научник. Образованието го стекнал на Букурешки универзитет.,synthetic
,Дејан Петровски,1949-10-03,Битола,,машки,Q11499929,Јејл,Дејан Петровски е роден на 1949-10-03 во Битола. По професија е Q11499929. Образованието го стекнал на Јејл.,synthetic
,Александар Иванов,1969-03-31,Призрен,,машки,книжевен научник,Факултет за драмски уметности - Скопје,"Роден на 1969-03-31 во Призрен, Александар Иванов работи како книжевен научник. Образованието го стекнал на Факултет за драмски уметности - Скопје.",synthetic
,Ана Петровски,1975-01-01,Волковија (Ростушко),,женски,телевизиски глумец,Загрепски универзитет,"Ана Петровски, родена во Волковија (Ростушко) на 1975-01-01, е телевизиски глумец. Образованието го завршила на Загрепски универзитет.",synthetic
,Иван Марковски,1948-09-05,Псача,,машки,телевизиски режисер,Q4722573,Иван Марковски е телевизиски режисер со образование од Q4722573. Роден е на 1948-09-05 во Псача.,synthetic
,Јелена Марковски,1937-01-01,Ново Село,,женски,музички продуцент,Q4059226,"Родена на 1937-01-01 во Ново Село, Јелена Марковски работи како музички продуцент. Образованието го стекнала на Q4059226.",synthetic
,Елена Александров,1918-01-01,Гајре,,женски,сликар,Q49120,"Родена на 1918-01-01 во Гајре, Елена Александров работи како сликар. Образованието го стекнала на Q49120.",synthetic
,Ана Марковски,1921-12-19,Вратница,,женски,полицаец,Q4315120,Ана Марковски е родена на 1921-12-19 во Вратница. По професија е полицаец. Образованието го стекнала на Q4315120.,synthetic
,Јелена Петровски,1963-07-15,Крагуевац,,женски,правник,Универзитет „Св. Кирил и Методиј“,"Родена на 1963-07-15 во Крагуевац, Јелена Петровски работи како правник. Образованието го стекнала на Универзитет „Св. Кирил и Методиј“.",synthetic
,Ана Димитров,1983-12-02,Долно Дупени,,женски,генетичар,Универзитет „Аристотел“ – Солун,"Родена на 1983-12-02 во Долно Дупени, Ана Димитров работи како генетичар. Образованието го стекнала на Универзитет „Аристотел“ – Солун.",synthetic
,Дејан Иванов,1969-01-01,Q2978324,,машки,писател за деца,Јејл,Дејан Иванов е роден на 1969-01-01 во Q2978324. По професија е писател за деца. Образованието го стекнал на Јејл.,synthetic
,Марија Александров,1917-05-03,Прилеп,,женски,полицаец,основно училиште,Марија Александров е полицаец со образование од основно училиште. Родена е на 1917-05-03 во Прилеп.,synthetic
,Елена Димитров,1948-05-03,Лазарополе,,женски,театарски режисер,Q1198571,Елена Димитров е родена на 1948-05-03 во Лазарополе. По професија е театарски режисер. Образованието го стекнала на Q1198571.,synthetic
,Софија Александров,1926-01-18,Негрево,,женски,вајар,Q7592124,Софија Александров е вајар со образование од Q7592124. Родена е на 1926-01-18 во Негрево.,synthetic
,Софија Петровски,1931-06-03,Зајас,,женски,театарски критичар,Q1630703,Софија Петровски е театарски критичар со образование од Q1630703. Родена е на 1931-06-03 во Зајас.,synthetic
,Софија Иванов,1947-11-25,Охрид,,женски,поет,Софиски универзитет,"Родена на 1947-11-25 во Охрид, Софија Иванов работи како поет. Образованието го стекнала на Софиски универзитет.",synthetic
,Марија Марковски,1932-12-08,Акрон,,женски,Q4018482,Q2618673,"Марија Марковски е Q4018482. Родена е на 1932-12-08 во Акрон, образование: Q2618673.",synthetic
,Иван Димитров,1935-11-30,Волковија (Ростушко),,машки,драматург,Q1109135,"Иван Димитров е драматург. Роден е на 1935-11-30 во Волковија (Ростушко), образование: Q1109135.",synthetic
,Ана Марковски,1960-04-10,Гајре,,женски,театролог,Q1346135,Ана Марковски е родена на 1960-04-10 во Гајре. По професија е театролог. Образованието го стекнала на Q1346135.,synthetic
,Марија Димитров,1917-05-03,Нешвил,,женски,филмски критичар,Q200601,Марија Димитров е родена на 1917-05-03 во Нешвил. По професија е филмски критичар. Образованието го стекнала на Q200601.,synthetic
,Горан Александров,1937-03-24,Прилеп,,машки,музички продуцент,Q1073441,Горан Александров е роден на 1937-03-24 во Прилеп. По професија е музички продуцент. Образованието го стекнал на Q1073441.,synthetic
,Јелена Димитров,1962-11-02,Q181962,,женски,пијанист,Q4864983,"Јелена Димитров, родена во Q181962 на 1962-11-02, е пијанист. Образованието го завршила на Q4864983.",synthetic
,Ана Димитров,1936-05-30,Студена Бара,,женски,сликар,Q6054382,"Ана Димитров е сликар. Родена е на 1936-05-30 во Студена Бара, образование: Q6054382.",synthetic
,Дејан Димитров,1971-08-11,Острилци,,машки,кошаркар,Q1024426,"Дејан Димитров, роден во Острилци на 1971-08-11, е кошаркар. Образованието го завршил на Q1024426.",synthetic
,Марија Петровски,1935-11-30,Крушево,,женски,православен свештеник,Карлов универзитет,"Родена на 1935-11-30 во Крушево, Марија Петровски работи како православен свештеник. Образованието го стекнала на Карлов универзитет.",synthetic
,Дејан Марковски,1946-07-27,Q4284566,,машки,есеист,Q6054382,Дејан Марковски е роден на 1946-07-27 во Q4284566. По професија е есеист. Образованието го стекнал на Q6054382.,synthetic
,Јелена Иванов,1964-05-30,Острилци,,женски,политички комесар,Q7592124,Јелена Иванов е политички комесар со образование од Q7592124. Родена е на 1964-05-30 во Острилци.,synthetic
,Јелена Александров,1917-05-03,Долно Дупени,,женски,глумец,Q492318,Јелена Александров е глумец со образование од Q492318. Родена е на 1917-05-03 во Долно Дупени.,synthetic
,Горан Александров,1928-05-10,Велестово,,машки,преведувач,Приштински универзитет,"Горан Александров, роден во Велестово на 1928-05-10, е преведувач. Образованието го завршил на Приштински универзитет.",synthetic
,Ана Петровски,1946-01-01,Брод (село),,женски,архитект,Универзитет „Св. Кирил и Методиј“,"Родена на 1946-01-01 во Брод (село), Ана Петровски работи како архитект. Образованието го стекнала на Универзитет „Св. Кирил и Методиј“.",synthetic
,Дејан Иванов,1984-12-10,Пирава,,машки,есеист,Софиски универзитет,Дејан Иванов е роден на 1984-12-10 во Пирава. По професија е есеист. Образованието го стекнал на Софиски универзитет.,synthetic
,Софија Марковски,1948-09-16,Челопек (Тетовско),,женски,кошаркар,Универзитет во Љубљана,Софија Марковски е родена на 1948-09-16 во Челопек (Тетовско). По професија е кошаркар. Образованието го стекнала на Универзитет во Љубљана.,synthetic
,Александар Петровски,1951-12-21,Охрид,,машки,музички продуцент,Q49120,"Александар Петровски, роден во Охрид на 1951-12-21, е музички продуцент. Образованието го завршил на Q49120.",synthetic
,Јелена Иванов,1969-03-31,Радовиш,,женски,богослов,основно училиште,Јелена Иванов е богослов со образование од основно училиште. Родена е на 1969-03-31 во Радовиш.,synthetic
,Горан Петровски,1960-01-01,Кавадарци,,машки,публицист,Карлов универзитет,"Горан Петровски, роден во Кавадарци на 1960-01-01, е публицист. Образованието го завршил на Карлов универзитет.",synthetic
,Јелена Петровски,1941-09-12,Челопек (Тетовско),,женски,министер,Факултет за драмски уметности - Скопје,"Јелена Петровски е министер. Родена е на 1941-09-12 во Челопек (Тетовско), образование: Факултет за драмски уметности - Скопје.",synthetic
,Јелена Александров,1970-06-30,Негрево,,женски,пејач,Q4722573,Јелена Александров е пејач со образование од Q4722573. Родена е на 1970-06-30 во Негрево.,synthetic
,Елена Димитров,1958-05-17,Лазарополе,,женски,прозаист,Q4059226,"Родена на 1958-05-17 во Лазарополе, Елена Димитров работи како прозаист. Образованието го стекнала на Q4059226.",synthetic
